Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,1_Auspraegung_Code,1_Auspraegung_Label,2_Merkmal_Code,2_Merkmal_Label,2_Auspraegung_Code,2_Auspraegung_Label,ANL007__Abfallentsorgungsanlagen__Anzahl,ABF001__Input_von_Abfallentsorgungsanlagen__1000_t,ABF002__Im_eigenen_Betrieb_erzeugte_Abfaelle__1000_t,ABF003__Aus_dem_Inland_angelieferter_Abfall__1000_t,ABF004__Aus_dem_Ausland_angelieferter_Abfall__1000_t,ANL008__Abfallentsorgungsanlagen_mit_Output__Anzahl,ABF005__Output_von_Abfallentsorgungsanlagen__1000_t,ABF006__Abfaelle_zur_Beseitigung__1000_t,ABF007__Abfaelle_zur_Verwertung__1000_t,ABF015__Abfaelle_zu_vorbereitenden_Verfahren__1000_t,ABG004__Abgabe_an_Sonstige__1000_t
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,35,1211.1,159.5,1024.3,27.3,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,8,1609.4,250.2,1331.6,27.6,x,416.2,32.9,383.3,-,0.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,71,1782.8,74.9,1691.7,16.2,x,439.4,70.9,368.5,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,1,.,.,.,.,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,71,49.6,-,49.5,0.1,x,48.5,0.0,47.3,-,1.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,42,955.2,0.1,955.0,-,x,964.1,5.0,627.2,-,331.8
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,189,8007.0,9.1,7997.9,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,8,885.0,76.9,795.4,12.7,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,1,49.8,-,49.8,-,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,12,865.2,172.1,615.1,78.0,x,143.5,13.8,129.6,-,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,6,36.6,0.1,36.5,-,x,23.1,14.0,4.2,-,4.9
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,26,4.2,-,4.2,-,x,4.7,0.0,4.4,-,0.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,30,599.6,-,599.6,-,x,594.7,65.4,479.6,-,49.7
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,53,1722.9,20.9,1702.1,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,59,4060.0,2366.9,1693.0,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,12,1679.5,50.9,1146.5,482.2,x,516.5,7.3,509.2,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,34,1308.1,109.4,828.9,369.8,x,121.9,31.3,75.2,-,15.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,8,419.7,2.1,417.2,0.4,x,305.4,165.4,79.2,-,60.7
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,155,48.9,-,48.8,0.1,x,50.2,0.9,44.1,-,5.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,75,1293.0,9.5,1252.8,30.7,x,1289.8,68.5,841.3,-,380.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,324,7345.3,591.8,6753.6,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,137,16670.6,7610.1,9034.0,26.5,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,41,8005.9,522.2,6967.4,516.3,x,2264.2,321.6,1942.6,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,167,4646.4,558.5,3698.2,389.6,x,668.6,404.2,258.6,-,5.9
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,15,370.7,-,358.1,12.6,x,392.9,73.3,266.9,-,52.7
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,251,71.6,-,71.4,0.3,x,66.8,0.1,63.5,-,3.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,332,8153.8,11.8,8002.4,139.5,x,8086.1,478.2,6365.0,-,1243.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,92,5880.4,77.4,5795.8,7.3,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,42,1313.7,183.4,1103.0,27.3,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,6,1273.0,354.2,902.9,15.8,x,299.3,1.3,297.8,-,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,29,1074.1,313.1,750.3,10.7,x,153.4,83.9,68.2,-,1.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,5,30.5,-,30.5,-,x,30.7,4.4,25.7,-,0.5
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,73,26.7,-,25.6,1.1,x,26.2,0.0,26.0,-,0.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,46,1524.3,114.1,1373.0,37.2,x,1463.9,11.9,1061.7,-,390.4
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,194,4797.3,127.5,4499.8,170.0,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,29,1501.0,335.6,905.4,260.1,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,2,.,.,.,.,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,8,.,.,.,.,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,2,.,.,.,.,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,13,3.0,-,3.0,0.0,x,3.0,-,2.9,-,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,29,497.6,1.4,468.9,27.3,x,447.8,10.3,191.1,-,246.4
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,28,390.2,7.9,382.3,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,6,1043.6,60.5,822.8,160.3,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,5,261.2,9.7,248.6,2.9,x,101.0,8.8,80.3,-,11.9
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,6,500.8,11.9,485.8,3.2,x,51.0,0.3,42.6,-,8.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,11,287.6,0.0,287.6,-,x,306.8,18.8,266.0,-,22.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,76,17.7,-,17.6,0.1,x,17.6,0.0,17.4,-,0.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,53,825.5,0.5,821.0,4.0,x,800.9,0.0,498.3,-,302.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2016,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
