AGS,Name,energy_primaryconsumption_Insgesamt_2011,energy_primaryconsumption_Insgesamt_2012,energy_primaryconsumption_Insgesamt_2013,energy_primaryconsumption_Insgesamt_2014,energy_primaryconsumption_Insgesamt_2015,energy_primaryconsumption_Insgesamt_2016,energy_primaryconsumption_Insgesamt_2017,energy_primaryconsumption_Insgesamt_2018,energy_primaryconsumption_Insgesamt_2019,energy_primaryconsumption_Insgesamt_2020,energy_primaryconsumption_Steinkohle_2011,energy_primaryconsumption_Steinkohle_2012,energy_primaryconsumption_Steinkohle_2013,energy_primaryconsumption_Steinkohle_2014,energy_primaryconsumption_Steinkohle_2015,energy_primaryconsumption_Steinkohle_2016,energy_primaryconsumption_Steinkohle_2017,energy_primaryconsumption_Steinkohle_2018,energy_primaryconsumption_Steinkohle_2019,energy_primaryconsumption_Steinkohle_2020,energy_primaryconsumption_Braunkohle_2011,energy_primaryconsumption_Braunkohle_2012,energy_primaryconsumption_Braunkohle_2013,energy_primaryconsumption_Braunkohle_2014,energy_primaryconsumption_Braunkohle_2015,energy_primaryconsumption_Braunkohle_2016,energy_primaryconsumption_Braunkohle_2017,energy_primaryconsumption_Braunkohle_2018,energy_primaryconsumption_Braunkohle_2019,energy_primaryconsumption_Braunkohle_2020,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2011,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2012,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2013,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2014,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2015,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2016,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2017,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2018,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2019,energy_primaryconsumption_Mineralöle und Mineralöl produkte_2020,energy_primaryconsumption_Gase_2011,energy_primaryconsumption_Gase_2012,energy_primaryconsumption_Gase_2013,energy_primaryconsumption_Gase_2014,energy_primaryconsumption_Gase_2015,energy_primaryconsumption_Gase_2016,energy_primaryconsumption_Gase_2017,energy_primaryconsumption_Gase_2018,energy_primaryconsumption_Gase_2019,energy_primaryconsumption_Gase_2020,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2011,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2012,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2013,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2014,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2015,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2016,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2017,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2018,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2019,energy_primaryconsumption_Gesamt Erneuerbare Energieträger_2020,energy_primaryconsumption_Stromaustauschsaldo_2011,energy_primaryconsumption_Stromaustauschsaldo_2012,energy_primaryconsumption_Stromaustauschsaldo_2013,energy_primaryconsumption_Stromaustauschsaldo_2014,energy_primaryconsumption_Stromaustauschsaldo_2015,energy_primaryconsumption_Stromaustauschsaldo_2016,energy_primaryconsumption_Stromaustauschsaldo_2017,energy_primaryconsumption_Stromaustauschsaldo_2018,energy_primaryconsumption_Stromaustauschsaldo_2019,energy_primaryconsumption_Stromaustauschsaldo_2020,energy_primaryconsumption_Kernenergie_2011,energy_primaryconsumption_Kernenergie_2012,energy_primaryconsumption_Kernenergie_2013,energy_primaryconsumption_Kernenergie_2014,energy_primaryconsumption_Kernenergie_2015,energy_primaryconsumption_Kernenergie_2016,energy_primaryconsumption_Kernenergie_2017,energy_primaryconsumption_Kernenergie_2018,energy_primaryconsumption_Kernenergie_2019,energy_primaryconsumption_Kernenergie_2020,energy_primaryconsumption_Andere Energieträger_2011,energy_primaryconsumption_Andere Energieträger_2012,energy_primaryconsumption_Andere Energieträger_2013,energy_primaryconsumption_Andere Energieträger_2014,energy_primaryconsumption_Andere Energieträger_2015,energy_primaryconsumption_Andere Energieträger_2016,energy_primaryconsumption_Andere Energieträger_2017,energy_primaryconsumption_Andere Energieträger_2018,energy_primaryconsumption_Andere Energieträger_2019,energy_primaryconsumption_Andere Energieträger_2020,"energy_primaryconsumption_Klärgas, Deponiegas_2011","energy_primaryconsumption_Klärgas, Deponiegas_2012","energy_primaryconsumption_Klärgas, Deponiegas_2013","energy_primaryconsumption_Klärgas, Deponiegas_2014","energy_primaryconsumption_Klärgas, Deponiegas_2015","energy_primaryconsumption_Klärgas, Deponiegas_2016","energy_primaryconsumption_Klärgas, Deponiegas_2017","energy_primaryconsumption_Klärgas, Deponiegas_2018","energy_primaryconsumption_Klärgas, Deponiegas_2019","energy_primaryconsumption_Klärgas, Deponiegas_2020",energy_primaryconsumption_Wasserkraft_2011,energy_primaryconsumption_Wasserkraft_2012,energy_primaryconsumption_Wasserkraft_2013,energy_primaryconsumption_Wasserkraft_2014,energy_primaryconsumption_Wasserkraft_2015,energy_primaryconsumption_Wasserkraft_2016,energy_primaryconsumption_Wasserkraft_2017,energy_primaryconsumption_Wasserkraft_2018,energy_primaryconsumption_Wasserkraft_2019,energy_primaryconsumption_Wasserkraft_2020,energy_primaryconsumption_Windkraft_2011,energy_primaryconsumption_Windkraft_2012,energy_primaryconsumption_Windkraft_2013,energy_primaryconsumption_Windkraft_2014,energy_primaryconsumption_Windkraft_2015,energy_primaryconsumption_Windkraft_2016,energy_primaryconsumption_Windkraft_2017,energy_primaryconsumption_Windkraft_2018,energy_primaryconsumption_Windkraft_2019,energy_primaryconsumption_Windkraft_2020,energy_primaryconsumption_Solarenergie_2011,energy_primaryconsumption_Solarenergie_2012,energy_primaryconsumption_Solarenergie_2013,energy_primaryconsumption_Solarenergie_2014,energy_primaryconsumption_Solarenergie_2015,energy_primaryconsumption_Solarenergie_2016,energy_primaryconsumption_Solarenergie_2017,energy_primaryconsumption_Solarenergie_2018,energy_primaryconsumption_Solarenergie_2019,energy_primaryconsumption_Solarenergie_2020,energy_primaryconsumption_Biomasse_2011,energy_primaryconsumption_Biomasse_2012,energy_primaryconsumption_Biomasse_2013,energy_primaryconsumption_Biomasse_2014,energy_primaryconsumption_Biomasse_2015,energy_primaryconsumption_Biomasse_2016,energy_primaryconsumption_Biomasse_2017,energy_primaryconsumption_Biomasse_2018,energy_primaryconsumption_Biomasse_2019,energy_primaryconsumption_Biomasse_2020,energy_primaryconsumption_Sonstige erneuerbare Energien_2011,energy_primaryconsumption_Sonstige erneuerbare Energien_2012,energy_primaryconsumption_Sonstige erneuerbare Energien_2013,energy_primaryconsumption_Sonstige erneuerbare Energien_2014,energy_primaryconsumption_Sonstige erneuerbare Energien_2015,energy_primaryconsumption_Sonstige erneuerbare Energien_2016,energy_primaryconsumption_Sonstige erneuerbare Energien_2017,energy_primaryconsumption_Sonstige erneuerbare Energien_2018,energy_primaryconsumption_Sonstige erneuerbare Energien_2019,energy_primaryconsumption_Sonstige erneuerbare Energien_2020,energy_primaryconsumption_Gesamt Nichterneuerbar_2011,energy_primaryconsumption_Gesamt Nichterneuerbar_2012,energy_primaryconsumption_Gesamt Nichterneuerbar_2013,energy_primaryconsumption_Gesamt Nichterneuerbar_2014,energy_primaryconsumption_Gesamt Nichterneuerbar_2015,energy_primaryconsumption_Gesamt Nichterneuerbar_2016,energy_primaryconsumption_Gesamt Nichterneuerbar_2017,energy_primaryconsumption_Gesamt Nichterneuerbar_2018,energy_primaryconsumption_Gesamt Nichterneuerbar_2019,energy_primaryconsumption_Gesamt Nichterneuerbar_2020,energy_primaryconsumption_Anteil Erneuerbar_2011,energy_primaryconsumption_Anteil Erneuerbar_2012,energy_primaryconsumption_Anteil Erneuerbar_2013,energy_primaryconsumption_Anteil Erneuerbar_2014,energy_primaryconsumption_Anteil Erneuerbar_2015,energy_primaryconsumption_Anteil Erneuerbar_2016,energy_primaryconsumption_Anteil Erneuerbar_2017,energy_primaryconsumption_Anteil Erneuerbar_2018,energy_primaryconsumption_Anteil Erneuerbar_2019,energy_primaryconsumption_Anteil Erneuerbar_2020,Unit
0,Deutschland,13599334.0,13447059.0,13821608.0,13179587.0,13261510.0,13490618.0,13522990.0,13129043.0,12804543.0,11894910.594,1714525.0,1725320.0,1839516.0,1759260.0,1728706.0,1693073.0,1502051.0,1428156.0,1084226.0,895778.114,1564323.0,1644547.0,1628719.0,1573962.0,1565495.0,1510693.0,1507296.0,1480539.0,1162958.0,957741.584,4524525.0,4526545.0,4627899.0,4492772.0,4491499.0,4566079.0,4671315.0,4451801.0,4511394.0,4086816.243,2923374.0,2933220.0,3073548.0,2671682.0,2780634.0,3067552.0,3166586.0,3098631.0,3221866.0,3144335.962,1462506.0,1384809.0,1498656.0,1518539.0,1643784.0,1676245.0,1797459.0,1802120.0,1904453.0,1971798.0,-22576.0,-83121.0,-115899.0,-121993.0,-173817.0,-181890.0,-188852.0,-175446.0,-117605.0,-67982.4,1177858.0,1085011.0,1061345.0,1059583.0,1001297.0,923276.0,832623.0,829136.0,818952.0,702349.091,254801.0,230726.0,207824.0,225782.0,223911.0,235586.0,234513.0,214105.0,218297.0,204074.0,430920.558958545,382286.5501,410517.535325217,439277.0,454668.0,469404.0,476561.0,449382.0,445543.0,454568.0,63622.8,78318.0,82792.8,70513.0,68317.0,73966.0,72540.0,64707.0,71030.0,65940.0,175978.8,182412.0,186148.8,206486.0,285143.0,288248.0,380102.0,395824.0,453219.0,475569.0,69624.0,94968.0,111636.0,129803.0,139415.0,137153.0,141845.0,164823.0,167011.0,178185.0,679372.006,587288.46444,645783.445198714,604039.0,621918.0,627164.0,642589.0,634186.0,670399.0,692083.0,42987.2,59536.08,61777.4744,68421.0,74323.0,80310.0,83822.0,93198.0,97251.0,105453.0,12136828.0,12062250.0,12322952.0,11661048.0,11617726.0,11814373.0,11725531.0,11326923.0,10900090.0,9923112.594,10.754247230048177,10.298229523645281,10.842848386381672,11.521901255327652,12.395149571956738,12.425264728420892,13.29187553935927,13.726209899685756,14.873260217096384,16.576820686610365,TJoule
