,landkreis_id,landkreis,biomasse,geoSolarthermieGrubenKlaerschlammDruckentspannung,kernkraft,solar,verbrennung,wasser,wind,renewable_total,not_renewable_total,percRenewableinRegion
74,9176,Eichstätt,25701.2,0.0,0.0,49764.659,20334.3,212.0,110303.47,185981.32900000003,20334.3,90.14408161972062
75,7232,Eifelkreis Bitburg-Prüm,28992.6,675.0,0.0,31441.688,1062.63,932.5,451768.1,513809.888,1062.63,99.79361298907004
76,16056,Eisenach,170.0,0.0,0.0,537.035,22800.6,50.0,66200.0,66957.035,22800.6,74.59759272846259
77,12062,Elbe-Elster,29203.0,0.0,0.0,35081.369,501.8,0.0,632321.0,696605.369,501.8,99.92801680683905
78,3402,Emden,22075.0,0.0,0.0,1827.0149999999999,179.25,0.0,195060.0,218962.015,179.25,99.9182034474429
79,8316,Emmendingen,6387.5,119.0,0.0,10569.402,4604.25,1782.3,32668.5,51526.702,4604.25,91.79730641304641
80,3454,Emsland,172111.3,50.0,1406000.0,65005.86,6376.74,0.0,1197078.7,1434245.86,1412376.74,50.38412397906207
81,5954,Ennepe-Ruhr-Kreis,4045.0,0.0,0.0,4885.476,442006.7,10340.0,5562.5,24832.976,442006.7,5.319379923483623
82,8236,Enzkreis,3027.62,220.0,0.0,13540.241,1660.9,3439.8,4.0,20231.661,1660.9,92.41340471770296
83,9177,Erding,55396.6,0.0,0.0,15968.881,3225.03,354.9,96.48,71816.861,3225.03,95.70236043225509
84,16051,Erfurt,2096.5,808.0,0.0,2305.66,120104.0,32.0,47400.0,52642.16,120104.0,30.473707780248198
85,9562,Erlangen,464.5,0.0,0.0,3768.706,1691.07,0.0,0.0,4233.206,1691.07,71.4552461769168
86,9572,Erlangen-Höchstadt,10196.5,120.0,0.0,8976.834,12226.45,438.5,35651.5,55383.334,12226.45,81.9161528455704
87,14521,Erzgebirgskreis,12500.0,340.0,0.0,17067.868,5901.466,10405.0,75603.6,115916.46800000001,5901.466,95.15550312977726
88,5113,Essen,6524.0,0.0,0.0,3638.493,4569.05,14632.0,0.0,24794.493,4569.05,84.43971832690626
89,8116,Esslingen,4025.3,264.0,0.0,25091.024,7710.0,7273.86,2251.5,38905.68400000001,7710.0,83.46050226357292
90,5366,Euskirchen,17882.0,2727.18,0.0,13721.987,984.3199999999999,1522.4,223074.0,258927.56699999998,984.3199999999999,99.62128704024991
91,1001,Flensburg,0.0,0.0,0.0,955.786,51876.0,3.5,39710.0,40669.286,51876.0,43.945281016258356
92,9474,Forchheim,13309.0,0.0,0.0,13222.574,542.35,1918.5,1504.6,29954.674,542.35,98.22162975639853
93,7311,Frankenthal (Pfalz),0.0,0.0,0.0,5442.615,49.05,0.0,0.0,5442.615,49.05,99.10682825700403
94,12053,Frankfurt (Oder),2211.9,0.0,0.0,1805.3600000000001,25.685,0.0,21600.0,25617.260000000002,25.685,99.89983599777638
95,6412,Frankfurt am Main,20898.0,5105.5,0.0,6347.6449999999995,519857.23,30.0,0.0,32381.145,519857.23,5.863617319241894
96,8311,Freiburg im Breisgau,7545.0,5.5,0.0,4404.386,4506.5,162.0,9000.0,21116.886,4506.5,82.4125507846621
97,9178,Freising,49702.1,0.0,0.0,31000.886,292.0,337.1,5330.0,86370.086,292.0,99.6630591144552
98,8237,Freudenstadt,16515.0,0.0,0.0,10583.516,6740.0,2573.7,20900.0,50572.216,6740.0,88.23985448407718
99,9272,Freyung-Grafenau,7185.01,83.6,0.0,13226.679,531.3,13283.8,234.75,34013.839,531.3,98.46201226748573
100,3455,Friesland,18143.0,0.0,0.0,3522.9,2346.7,0.0,333295.4,354961.30000000005,2346.7,99.34322769151545
101,6631,Fulda,12555.5,145.0,0.0,20078.343,18208.0,809.35,56192.0,89780.193,18208.0,83.1388974163129
102,9179,Fürstenfeldbruck,10573.5,0.0,0.0,29413.304,1251.28,1948.0,6106.0,48040.804000000004,1251.28,97.46149909182172
103,9563,Fürth,6690.9,0.0,0.0,6272.4839999999995,1617.7,400.0,0.0,13363.383999999998,1617.7,89.2017159772951
104,9180,Garmisch-Partenkirchen,8521.0,55.0,0.0,4465.769,3148.05,2039.0,0.0,15080.769,3148.05,82.73036777643138
105,5513,Gelsenkirchen,2361.0,24135.0,0.0,3326.8559999999998,3960.0,0.0,4600.0,34422.856,3960.0,89.68289384197988
106,16052,Gera,2921.0,0.0,0.0,1283.2199999999998,40808.462,400.0,10650.0,15254.22,40808.462,27.209222705399643
107,7334,Germersheim,4134.0,100.0,0.0,9047.5,67468.2,55.0,75200.0,88536.5,67468.2,56.75245681700615
108,6531,Gießen,1000.1,0.0,0.0,13222.955,51136.9,229.5,43420.0,57872.555,51136.9,53.08948200869364
109,3151,Gifhorn,47108.4,0.0,0.0,6662.314,918.45,99.9,173100.0,226970.614,918.45,99.59697495620061
110,3153,Goslar,14305.0,95.0,0.0,2513.995,8461.558,809.0,24381.5,42104.494999999995,8461.558,83.2663269169931
111,16067,Gotha,8025.0,0.0,0.0,12796.37,5870.65,507.2,171241.75,192570.32,5870.65,97.04161393688008
112,3456,Grafschaft Bentheim,81322.4,0.0,0.0,14794.285,8305.179999999998,0.0,194619.8,290736.485,8305.179999999998,97.2227348319506
113,16076,Greiz,16242.5,1.1,0.0,7161.773,1075.95,896.0,49102.0,73403.373,1075.95,98.5553708644747
114,6433,Groß-Gerau,2515.0,65.0,0.0,9005.315,129763.5,0.0,0.0,11585.315,129763.5,8.196259020636289
115,8117,Göppingen,12375.0,928.0,0.0,11095.959,7172.9800000000005,416.65,108970.0,133785.609,7172.9800000000005,94.91128561169124
116,14626,Görlitz,42399.2,591.0,0.0,17845.572,2645261.65,1533.0,202342.6,264711.37200000003,2645261.65,9.096695055202474
117,9774,Günzburg,27335.4,98.0,0.0,46983.486,6244.15,281.0,7213.8,81911.686,6244.15,92.91691817204253
118,5754,Gütersloh,57450.46,200.0,0.0,22396.03,38224.783,37.5,87176.0,167259.99,38224.783,81.39775398345454
119,5914,Hagen,21349.0,0.0,0.0,762.045,3001.75,3920.0,19000.0,45031.045,3001.75,93.75062392267617
120,15002,Halle (Saale),1316.0,1914.0,0.0,7528.07,2184.84,625.0,63602.7,74985.76999999999,2184.84,97.16881854374354
121,2000,Hamburg,45973.7,5200.0,0.0,6994.34,69381.494,0.0,118699.8,176867.84,69381.494,71.82469780811671
122,3252,Hameln-Pyrmont,53503.0,0.0,0.0,3695.705,3034.8,3178.5,157704.6,218081.805,3034.8,98.62751148879117
123,5915,Hamm,3619.0,10840.0,0.0,6233.499,842076.25,443.0,40858.5,61993.998999999996,842076.25,6.857210384765134
124,3353,Harburg,27677.0,306.0,0.0,5891.057,2550.048,15.0,207604.5,241493.557,2550.048,98.95508509637038
125,15085,Harz,29520.0,0.0,0.0,46798.695,7460.53,175.0,246680.0,323173.695,7460.53,97.74356995256616
126,12063,Havelland,20196.0,0.0,0.0,25498.446,1585.13,0.0,319400.0,365094.446,1585.13,99.56770703803802
127,9674,Haßberge,17031.3,0.0,0.0,27025.979,65398.16,231.36,37151.98,81440.619,65398.16,55.46260977830659
128,3358,Heidekreis,69390.0,0.0,0.0,8890.5,22270.68,98.5,358625.0,437004.0,22270.68,95.15090185246005
129,8221,Heidelberg,6992.0,794.0,0.0,1857.58,56.2,6160.0,0.0,15803.58,56.2,99.64564451713706
130,8135,Heidenheim,30544.0,0.0,0.0,27935.815000000002,23158.21,479.0,139702.043,198660.858,23158.21,89.55986506985053
131,8121,Heilbronn,3884.0,2310.0,0.0,4487.639999999999,2583.2400000000002,4350.0,0.0,15031.64,2583.2400000000002,85.33489867657343
132,5370,Heinsberg,17670.4,15.0,0.0,21657.525,2106.89,0.0,238590.0,277932.925,2106.89,99.24764626772803
133,3154,Helmstedt,16602.0,0.0,0.0,2811.637,3923.38,0.0,150700.0,170113.637,3923.38,97.7456634987027
134,5758,Herford,9599.0,155.0,0.0,17049.223,5748.75,9.5,36024.5,62837.223,5748.75,91.61818408554181
135,5916,Herne,0.0,1350.0,0.0,1195.387,80.5,0.0,0.0,2545.3869999999997,80.5,96.93436922457059
136,6632,Hersfeld-Rotenburg,7580.5,0.0,0.0,12390.964,932.2,650.5,155940.0,176561.964,932.2,99.47479963341218
137,1053,Herzogtum Lauenburg,27898.0,0.0,0.0,19279.051000000003,1743.4,0.0,96686.0,143863.051,1743.4,98.80266293970725
138,16069,Hildburghausen,12228.0,60.0,0.0,10276.295,92.93,62.6,17904.199,40531.094,92.93,99.77124373498795
139,3254,Hildesheim,54190.0,150.0,0.0,21021.38,4675.1,1519.7,125700.0,202581.08000000002,4675.1,97.7442892173348
140,5958,Hochsauerlandkreis,44227.0,96.0,0.0,38132.277,12142.015,3204.61,98699.5,184359.387,12142.015,93.82090159336369
141,6434,Hochtaunuskreis,3360.0,9.9,0.0,3449.413,5170.65,67.0,50280.0,57166.313,5170.65,91.70532257081565
142,9464,Hof,5450.7,0.0,0.0,1184.097,4179.5,144.0,0.0,6778.797,4179.5,61.85994958888229
143,8126,Hohenlohekreis,13649.0,0.0,0.0,17335.016,3723.16,4302.0,42800.0,78086.016,3723.16,95.44897017420149
144,3255,Holzminden,7076.0,0.0,0.0,3360.658,2068.5,49.0,53250.0,63735.658,2068.5,96.85658161601279
145,5762,Höxter,37829.0,207.0,0.0,22572.917,654.01,833.3,597701.0,659143.217,654.01,99.90087712205556
146,16070,Ilm-Kreis,8805.0,324.0,0.0,3316.7580000000003,4547.2,299.0,7005.0,19749.758,4547.2,81.28489994508777
147,9161,Ingolstadt,1540.0,0.0,0.0,5495.872,2999.1,30.0,0.0,7065.872,2999.1,70.2025996694278
148,16053,Jena,3038.0,0.0,0.0,542.54,4813.364,0.0,0.0,3580.54,4813.364,42.65643257297201
149,15086,Jerichower Land,17000.0,0.0,0.0,15290.668,2278.46,0.0,294485.0,326775.668,2278.46,99.3075728866103
150,7312,Kaiserslautern,0.0,800.0,0.0,3531.764,1251.85,0.0,9225.0,13556.764,1251.85,91.54647423452322
151,8212,Karlsruhe,0.0,1442.0,0.0,3120.643,104467.41,1895.0,3110.0,9567.643,104467.41,8.390089492921094
152,6611,Kassel,16024.0,0.0,0.0,3503.466,6753.61,0.0,8150.0,27677.466,6753.61,80.38513231477286
153,9762,Kaufbeuren,3009.0,0.0,0.0,6447.253,874.96,507.0,0.4,9963.652999999998,874.96,91.92738037606843
154,9273,Kelheim,24963.15,0.0,0.0,52943.159,1327.35,270.2,4959.7,83136.209,1327.35,98.42849387864415
155,9763,Kempten (Allgäu),1850.0,0.0,0.0,6214.068,1046.88,3890.0,0.0,11954.068,1046.88,91.94766412418541
156,1002,Kiel,563.0,0.0,0.0,1982.615,221904.9,0.0,75.0,2620.615,221904.9,1.1671791511089509
157,9675,Kitzingen,10353.0,0.0,0.0,29977.575,3646.8,31.0,27752.0,68113.575,3646.8,94.91808675748976
158,5154,Kleve,55547.0,4190.0,0.0,19778.298,11512.476,0.0,372746.3,452261.598,11512.476,97.51765425335095
159,7111,Koblenz,1487.0,0.0,0.0,3087.461,3866.25,16171.0,101.0,20846.461,3866.25,84.3552170379041
160,8335,Konstanz,28597.48,160.0,0.0,22029.316,5912.5,956.0,9902.8,61645.59599999999,5912.5,91.24827318993715
161,5114,Krefeld,609.0,0.0,0.0,4779.793,5636.55,0.0,20150.0,25538.792999999998,5636.55,81.91984607835751
162,9571,Kreis Ansbach,139335.75,5.25,0.0,89901.759,5118.82,171.0,158356.625,387770.384,5118.82,98.69713396349776
163,9671,Kreis Aschaffenburg,23653.0,85.0,0.0,10873.152,379.28,9735.0,4.0,44350.152,379.28,99.1520571958079
164,9772,Kreis Augsburg,32565.0,4.7,0.0,34247.058,2654.25,584.0,16700.53,84101.28799999999,2654.25,96.94054113294762
165,9471,Kreis Bamberg,25510.5,0.0,0.0,21051.392,1172.81,369.7,78675.0,125606.592,1172.81,99.07492070360136
166,9472,Kreis Bayreuth,18964.0,52.0,0.0,10742.331,241.3,792.25,111502.0,142052.581,241.3,99.83042137982027
167,5554,Kreis Borken,91370.2,204.7,0.0,56625.519,15687.58,116.0,587134.5,735450.9189999999,15687.58,97.91149301748146
168,9473,Kreis Coburg,15131.0,69.625,0.0,20945.453,2481.6,205.5,26355.4,62706.978,2481.6,96.19319813971092
169,9573,Kreis Fürth,9734.0,0.0,0.0,9348.422,1428.15,75.0,54940.0,74097.42199999999,1428.15,98.10905106418791
170,8125,Kreis Heilbronn,12470.0,834.0,1400000.0,37752.73,13041.85,19128.78,72205.5,142391.01,1413041.85,9.154429847907418
171,9475,Kreis Hof,19940.0,5.94,0.0,27951.66,2255.4,215.0,243666.5,291779.1,2255.4,99.23294715416048
172,7335,Kreis Kaiserslautern,11467.0,0.0,0.0,7154.367,14514.5,0.0,78050.0,96671.367,14514.5,86.94573295003401
173,8215,Kreis Karlsruhe,5796.7,1343.0,0.0,23127.016,5114.67,207.2,2000.0,32473.916,5114.67,86.39302366947243
174,6633,Kreis Kassel,18370.24,5.5,0.0,18767.806,1484.22,410.2,198894.0,236447.74599999998,1484.22,99.3761998335272
175,9274,Kreis Landshut,36609.0,0.0,1485000.0,42977.234,1952.16,287.44,14497.4,94371.074,1486952.16,5.967854766876839
176,14729,Kreis Leipzig,30084.0,160.0,0.0,40698.568,946447.4400000001,900.0,94867.5,166710.068,946447.4400000001,14.976323368606339
177,9184,Kreis München,13565.0,24112.0,0.0,12813.24,430191.21,0.0,9.0,50499.24,430191.21,10.505563403641574
178,3458,Kreis Oldenburg,68617.0,2720.0,0.0,9885.112,32657.3,0.0,251503.45,332725.56200000003,32657.3,91.06216974128361
179,3459,Kreis Osnabrück,84908.3,1327.0,0.0,27939.582,22587.86,56.0,461873.899,576104.781,22587.86,96.22713585350384
180,9275,Kreis Passau,28640.0,56.0,0.0,76956.308,3425.46,215522.5,623.54,321798.348,3425.46,98.94673762629334
181,9375,Kreis Regensburg,7571.9,0.0,0.0,31502.149,3953.2000000000003,2727.7,29656.3,71458.049,3953.2000000000003,94.75781126500107
182,9187,Kreis Rosenheim,45561.1,80.0,0.0,26352.576,3721.81,142954.3,635.5,215583.476,3721.81,98.30290912367703
183,13072,Kreis Rostock,49955.316,0.0,0.0,33537.097,2018.06,84.2,724728.3,808304.9130000001,2018.06,99.7509560919236
184,9678,Kreis Schweinfurt,13710.1,30.0,0.0,33411.362,156.15,24.0,111813.25,158988.712,156.15,99.90188184649028
185,9679,Kreis Würzburg,26628.0,39.89,0.0,39421.873,562.1,113.0,126594.0,192796.763,562.1,99.70929700801975
186,9476,Kronach,2534.5,0.0,0.0,6249.508,612.25,430.5,27402.0,36616.508,612.25,98.3554380191786
187,9477,Kulmbach,4105.0,0.0,0.0,26052.328,4797.3,507.5,81704.38,112369.20800000001,4797.3,95.905570557757
188,7336,Kusel,2169.0,0.0,0.0,6668.554,85.0,89.0,157515.0,166441.554,85.0,99.94895708945013
189,16065,Kyffhäuserkreis,5043.0,0.0,0.0,9368.221,2394.79,389.0,215800.0,230600.221,2394.79,98.97217112515769
190,5315,Köln,7316.0,0.0,0.0,6020.224,99378.9,0.0,16550.0,29886.224000000002,99378.9,23.120098503908913
191,6532,Lahn-Dill-Kreis,2500.6,810.0,0.0,14027.386,3215.922,63.0,136637.25,154038.236,3215.922,97.95495264424106
192,7313,Landau in der Pfalz,0.0,7050.0,0.0,3451.3630000000003,1494.35,0.0,0.0,10501.363000000001,1494.35,87.54263293895077
193,9181,Landsberg am Lech,16407.5,372.0,0.0,32260.152,275.38,37331.0,16007.3,102377.952,275.38,99.73173788455303
194,9261,Landshut,7674.0,0.0,0.0,5345.011,1208.478,0.0,2000.0,15019.011,1208.478,92.55289589165643
195,3457,Leer,5663.0,0.0,0.0,9230.655,7909.85,0.0,227004.0,241897.655,7909.85,96.83362195223077
196,14713,Leipzig,15904.0,0.0,0.0,11022.989,11481.45,5.0,27000.0,53931.989,11481.45,82.44787282931266
197,5316,Leverkusen,6.0,0.0,0.0,1664.97,25467.01,0.0,0.0,1670.97,25467.01,6.157311634837965
198,9478,Lichtenfels,8320.0,0.0,0.0,8470.97,348.2,211.55,12506.0,29508.519999999997,348.2,98.83376338727093
199,6533,Limburg-Weilburg,5630.0,548.0,0.0,10326.038,1273.49,615.0,99810.3,116929.338,1273.49,98.92262306955972
200,9776,Lindau (Bodensee),1026.0,210.0,0.0,4311.79,53.54,333.5,0.0,5881.29,53.54,99.09786800969867
201,5766,Lippe,67540.0,195.0,0.0,17813.265,7579.06,258.5,148477.5,234284.265,7579.06,96.86638724577196
202,8118,Ludwigsburg,20637.0,76.0,0.0,25383.981,11886.12,19427.5,3004.5,68528.981,11886.12,85.21904486571496
203,7314,Ludwigshafen am Rhein,649.74,5395.0,0.0,1062.696,36872.228,0.0,0.0,7107.436,36872.228,16.160732833247653
204,13076,Ludwigslust-Parchim,99682.9,0.0,0.0,74832.957,13240.71,220.0,659350.0,834085.857,13240.71,98.43735455541311
205,8336,Lörrach,1379.3,207.0,0.0,14788.259,3113.1,33844.7,26901.8,77121.059,3113.1,96.11998176487397
206,1003,Lübeck,11136.0,0.0,0.0,2395.77,4152.8,75.0,14650.0,28256.77,4152.8,87.18650077739383
207,3354,Lüchow-Dannenberg,28476.0,0.0,0.0,3250.162,780.3,0.0,102200.0,133926.162,780.3,99.42074048385297
208,3355,Lüneburg,39870.1,1200.0,0.0,8494.404,2797.62,155.0,241140.0,290859.504,2797.62,99.04731751033563
209,15003,Magdeburg,9762.0,0.0,0.0,4453.22,1721.5,0.0,15780.0,29995.22,1721.5,94.57226346230001
210,6435,Main-Kinzig-Kreis,20092.0,1014.72,0.0,17375.152000000002,4054.046,623.413,262435.0,301540.285,4054.046,98.67338965787295
211,9677,Main-Spessart,6446.02,29.9,0.0,45872.748,833.25,660.0699999999999,94026.0,147034.73799999998,833.25,99.43649060809565
212,8128,Main-Tauber-Kreis,10610.5,0.0,0.0,16886.474,5007.4,20293.0,279673.5,327463.474,5007.4,98.49388310628376
213,6436,Main-Taunus-Kreis,29516.5,210.0,0.0,6397.815,2677.268,39.0,0.0,36163.315,2677.268,93.1070344644415
214,7315,Mainz,2079.0,1940.75,0.0,2356.782,15371.733,0.0,10600.0,16976.532,15371.733,52.480502431892404
215,7339,Mainz-Bingen,15281.0,0.0,0.0,16620.238,3989.5,98.0,122360.5,154359.738,3989.5,97.48056886765694
216,8222,Mannheim,51751.0,1021.0,0.0,7126.54,2745.18,6300.0,9.8,66208.34,2745.18,96.01879642982695
217,15087,Mansfeld-Südharz,36525.0,0.0,0.0,101837.123,7913.05,11.0,423096.0,561469.123,7913.05,98.61023924259742
218,6534,Marburg-Biedenkopf,16694.0,16.5,0.0,38999.232,9684.8,551.3,199160.0,255421.032,9684.8,96.34681744760711
219,7137,Mayen-Koblenz,9915.0,0.0,0.0,16183.693,884.3,20030.0,58280.0,104408.693,884.3,99.16015304076312
220,13071,Mecklenburgische Seenplatte,93381.0,2814.0,0.0,84869.511,1263.7,112.0,699362.7,880539.2109999999,1263.7,99.85669133269623
221,14627,Meißen,15510.6,0.0,0.0,40813.628,8922.05,110.5,162401.0,218835.728,8922.05,96.08265848115185
222,9764,Memmingen,1365.0,0.0,0.0,1637.073,72.05,128.4,0.0,3130.473,72.05,97.75021131776414
223,10042,Merzig-Wadern,4767.0,0.0,0.0,7506.325,170.85,11030.0,170803.5,194106.825,170.85,99.91205886111206
224,5158,Mettmann,3454.0,0.0,0.0,7001.218,23779.1,12.0,2835.0,13302.218,23779.1,35.87309922479023
225,9182,Miesbach,1134.1,5500.0,0.0,4985.3,95569.92,63337.5,7.5,74964.40000000001,95569.92,43.95854160030662
226,9676,Miltenberg,3386.0,0.0,0.0,8643.734,1536.75,82.0,16800.0,28911.734,1536.75,94.95295069534497
227,5770,Minden-Lübbecke,36980.5,442.0,0.0,27643.984,928814.65,1135.0,46943.6,113145.084,928814.65,10.858872978291116
228,14522,Mittelsachsen,38358.0,0.0,0.0,29139.69,2521.4,14438.64,248906.8,330843.13,2521.4,99.24365078672285
229,12064,Märkisch-Oderland,33767.0,0.0,0.0,27020.482,2055.33,0.0,532856.0,593643.482,2055.33,99.65497161340654
230,5962,Märkischer Kreis,5639.0,4240.0,0.0,8852.187,20634.11,5481.9,34910.0,59123.087,20634.11,74.12884256702252
231,5116,Mönchengladbach,0.0,0.0,0.0,5364.995,4069.0,0.0,28909.9,34274.895000000004,4069.0,89.38814118909933
232,9183,Mühldorf a. Inn,28663.0,0.0,0.0,16747.02,2266.25,35484.8,4.5,80899.32,2266.25,97.27501416752149
233,5117,Mülheim an der Ruhr,6638.0,0.0,0.0,1962.34,4810.65,0.0,0.0,8600.34,4810.65,64.1290464014961
234,9162,München,4382.0,1685.0,0.0,13912.942000000001,740029.91,695.0,5001.0,25675.942000000003,740029.91,3.3532383137643826
235,5515,Münster,15606.5,1.0,0.0,12370.422,120990.45,0.0,90653.2,118631.122,120990.45,49.507697078291436
236,8225,Neckar-Odenwald-Kreis,25404.0,281.0,0.0,28316.73,279.12,10427.5,105680.0,170109.22999999998,279.12,99.8361859833727
237,9775,Neu-Ulm,22301.9,105.0,0.0,23276.342,19766.7,757.0,10.0,46450.242,19766.7,70.14857617556547
238,9185,Neuburg-Schrobenhausen,10875.0,0.0,0.0,18285.158,1007.95,100.0,13080.0,42340.157999999996,1007.95,97.67475433991261
239,9373,Neumarkt i.d. OPf.,50848.4,30.0,0.0,50943.541,3727.998,504.0,159969.5,262295.441,3727.998,98.59862047719787
240,1004,Neumünster,510.0,0.0,0.0,1315.905,1643.75,0.0,0.0,1825.905,1643.75,52.62497279988933
241,10043,Neunkirchen,415.0,5200.0,0.0,8081.635,135.95,0.0,77460.0,91156.635,135.95,99.85108319585868
242,9575,Neustadt a.d. Aisch-Bad Windsheim,41538.8,90.0,0.0,51448.835,870.85,31.8,150501.2,243610.635,870.85,99.64379715707305
243,9374,Neustadt a.d. Waldnaab,27106.21,200.0,0.0,31242.125,114.00999999999999,34092.6,10810.0,103450.935,114.00999999999999,99.8899144879573
244,7316,Neustadt an der Weinstraße,520.5,0.0,0.0,1738.44,2226.35,0.0,3000.0,5258.9400000000005,2226.35,70.25699739088265
245,7138,Neuwied,9472.5,160.0,0.0,6396.979,4157.19,71.0,6.0,16106.479,4157.19,79.48451487240538
246,3256,Nienburg (Weser),59813.0,220.0,0.0,12406.153,213.1,5135.0,373049.5,450623.653,213.1,99.95273233635413
247,1054,Nordfriesland,113481.0,223.0,0.0,30243.576,2060.62,0.0,2254508.1,2398455.676,2060.62,99.91415929967093
248,16062,Nordhausen,14573.7,0.0,0.0,6960.375,6537.55,145.0,83670.0,105349.075,6537.55,94.15698703933558
249,14730,Nordsachsen,66566.0,135.0,0.0,45303.37,5660.98,95.0,136374.73,248474.1,5660.98,97.77245235093085
250,13074,Nordwestmecklenburg,43775.0,0.0,0.0,18455.624,4895.85,0.0,262425.0,324655.624,4895.85,98.51438989467243
251,3155,Northeim,20713.14,123.0,0.0,7277.56,9254.15,220777.0,52550.0,301440.7,9254.15,97.0214665611612
252,9564,Nürnberg,8957.0,0.0,0.0,7918.719,13959.130000000001,558.0,10.0,17443.719,13959.130000000001,55.548205196286496
253,9574,Nürnberger Land,2917.5,13.0,0.0,19437.518,3070.09,490.0,28063.0,50921.018,3070.09,94.31371180602555
254,9780,Oberallgäu,7805.3,0.0,0.0,15837.079,3729.7599999999998,9073.58,29222.57,61938.529,3729.7599999999998,94.32030275678417
255,5374,Oberbergischer Kreis,2518.0,0.0,0.0,9674.848,3540.08,2468.0,19900.0,34560.848,3540.08,90.70867775189097
256,5119,Oberhausen,3145.0,14280.0,0.0,2129.837,63823.55,0.0,0.0,19554.837,63823.55,23.453124608898946
257,12065,Oberhavel,17886.0,0.0,0.0,11720.882,1296.7,157.5,159258.6,189022.98200000002,1296.7,99.3186726741168
258,12066,Oberspreewald-Lausitz,18847.0,0.0,0.0,64184.244,4256.75,14.0,492175.0,575220.244,4256.75,99.26541518574938
259,6437,Odenwaldkreis,3420.0,0.0,0.0,10562.416,12060.75,75.0,43475.0,57532.416,12060.75,82.66963454428844
260,12067,Oder-Spree,65917.0,0.0,0.0,33703.056000000004,67722.48,780.0,473370.0,573770.056,67722.48,89.44298238880835
261,6438,Offenbach,2551.0,556.0,0.0,7801.145,3136.95,0.0,0.0,10908.145,3136.95,77.66515641225638
262,6413,Offenbach am Main,784.0,0.0,0.0,2198.23,1079.85,0.0,0.0,2982.23,1079.85,73.4163285804317
263,3403,Oldenburg (Oldb),2867.5,0.0,0.0,2084.0570000000002,1545.35,700.0,15800.0,21451.557,1545.35,93.28018328725686
264,5966,Olpe,2228.0,0.0,0.0,7210.833,1121.15,6159.0,25600.0,41197.833,1121.15,97.35071610770987
265,8317,Ortenaukreis,25435.0,391.0,0.0,24206.039,9872.854,5737.6,115283.7,171053.339,9872.854,94.54315937549187
266,3404,Osnabrück,1065.0,10.0,0.0,3629.545,4609.61,4.0,6750.0,11458.545,4609.61,71.3121388236546
267,8136,Ostalbkreis,30317.0,0.0,0.0,37588.803,17679.76,396.68,191366.0,259668.483,17679.76,93.62542924059555
268,9777,Ostallgäu,32132.3,0.0,0.0,57255.649,8998.34,2199.7,55374.0,146961.64899999998,8998.34,94.23035352996851
269,3356,Osterholz,8678.2,50.0,0.0,7846.312999999999,181.6,0.0,138575.0,155149.513,181.6,99.88308845762278
270,1055,Ostholstein,17265.0,230.0,0.0,7764.654,10213.025,18.0,553752.0,579029.654,10213.025,98.26675402784258
271,12068,Ostprignitz-Ruppin,43623.0,160.0,0.0,31647.239999999998,6773.0,0.0,449327.0,524757.24,6773.0,98.72575453091812
272,5774,Paderborn,31421.99,435.08000000000004,0.0,40850.28,9359.050000000001,843.0,991276.4,1064826.7500000002,9359.050000000001,99.12873080243659
273,9262,Passau,7306.5,0.0,0.0,3986.647,2690.25,86413.5,0.0,97706.647,2690.25,97.32038531031492
274,3157,Peine,17259.0,0.0,0.0,4900.25,751310.5499999999,0.0,187980.0,210139.25,751310.5499999999,21.856497343907087
